corporation_id,corporation_name,total_account_count,month_avg_account_count,total_ad_count,month_avg_ad_count,total_campaign_count,month_avg_campaign_count,corporation_size,corporation_promotion_channel_second,business_background,ads_team_size,onboarding_intent_tier,month_avg_topup_amt,month_avg_topup_cnt,month_avg_spendaccount_num,spendacc2applyopen_ratio,month_avg_spend_amt,first_30d_topup_amt,first_7d_spend_usd,d8_to_d30_spend_usd,d31_to_d60_spend_usd,d61_to_d90_spend_usd,d91_plus_spend_usd,last_7d_spend_usd,last_d8_to_d30_spend_usd,last_d31_to_d60_spend_usd,last_d61_to_d90_spend_usd,last_d91_plus_spend_usd,max_month_spendbyfirst_month_spend,max_month_spendbylast_month_spend,month_std2avg,value_concentration_index,financial_runway_months,ratio_avg_daily_spend_max_to_first,ratio_avg_daily_spend_max_to_last,value_concentration_index_daily,days_since_last_spend,fb_spend_by_full_spend_ratio,tt_spend_by_full_spend_ratio,gg_spend_by_full_spend_ratio,fb_tt_gg_spend_by_full_spend_ratio,top_l2_category,top_l3_category,top_l2_and_l3_concatenated,top_l2_l3_combined,is_concatenated_equal_to_combined,avg_monthly_active_days,avg_monthly_event_count,avg_monthly_distinct_l3_count,avg_monthly_distinct_l4_count,top_l3_category_feature,top_l4_category_feature,core_feature_adoption_flag,month_avg_country_count,month_avg_continent_count,month_avg_custom_region_count,top_custom_region_all,top_custom_region_fb,top_custom_region_tt,top_custom_region_gg,top_custom_region_spend_ratio,is_core_category_clothing,is_core_category_accessories,is_core_category_beauty,is_core_category_electronics,core_category_count,has_high_risk_flag_real_money,has_high_risk_flag_counterfeit,has_high_risk_flag_cheat,has_high_risk_flag_gambling,consumed_level2_category_count,consumed_level3_category_count,main_media,channel_count,main_regions,cluster_dbscan_k3,cluster_kmeans_k3,cluster_kmeans_k4
258891,"Hong Kong Chenxu Trading Co., Limited",2,0.133333333,7,0.466666667,3,0.2,SMB,SP,Unknown,Unknown,90日以上启动投放,11950.06,2.4,0.066666667,0.5,11253.32533,5964.0,1188.31,3493.4664,6330.3708,7446.1412,150341.5935,3760.2996,13348.3171,16376.2354,17115.4056,118199.6242,5.112882558,1.063717247,0.430653013,0.866666667,0.0,3.697315194,1.013963161,0.86013986,0,0.0,0.0,1.0,1.0,交通出行,汽车配件,交通出行_汽车配件,交通出行_汽车配件,是,2.571428571,231.8571429,1.285714286,2.142857143,MediaBuy产品使用有效,充值成功,1,0.066666667,0.066666667,0.066666667,北美,北美,北美,北美,1,0,0,0,0,0,0,0,0,0,1,1,Google,1,未知_美国,0,0,1
262707,合肥供撒昌电子商务有限公司,42,3.818181818,48,4.363636364,43,3.909090909,SMB,市场_历史活动,Unknown,Unknown,15日内启动投放,2975.48,15.18,1.727272727,0.713598198,3014.474545,300.0,350.41,11.79,759.0408,3432.8615,28605.1177,2517.7965,7933.8922,6422.1028,5222.6376,11062.7909,28.20095802,3.616777917,1.055370909,0.909090909,0.0,1.175039918,1.205592639,0.962053571,447,0.0,0.0,1.0,1.0,消费电子,电脑,消费电子_电脑,消费电子_电脑,是,11.0,1849.545455,1.090909091,2.454545455,MediaBuy产品使用有效,广告资产使用,1,0.727272727,0.454545455,0.636363636,非洲,南美,南美,非洲,0.684491792,0,0,0,1,1,0,0,0,0,1,1,Google,1,南非_菲律宾_印度_巴西_日本_未知_印度尼西亚,0,0,1
164588,昆明蒙富流力电子商务有限公司,50,12.5,548,137.0,60,15.0,SMB,BD,Unknown,Unknown,60日内启动投放,1421.29,4.33,2.5,0.2,1390.3275,3000.0,2516.77,2109.11,0.0,0.0,935.43,234.01,589.19,0.0,0.0,4738.11,1.0,15.7782932,1.556329694,0.25,0.000648066,1.0,4.508083771,0.612244898,82,1.0,0.0,0.0,1.0,专业设备,医疗健康设备,专业设备_医疗健康设备,专业设备_医疗健康设备,是,2.5,296.0,1.0,2.375,MediaBuy产品使用有效,广告资产使用,1,1.333333333,0.666666667,0.333333333,南美,南美,南美,南美,1,0,0,1,0,1,0,0,1,0,2,2,Facebook,1,墨西哥_玻利维亚_委内瑞拉_秘鲁_未知,0,0,0
262709,合肥汀木电子商务有限公司,42,6.0,10,1.428571429,10,1.428571429,SMB,市场_历史活动,Unknown,Unknown,15日内启动投放,483.21,3.25,1.285714286,0.409090909,273.9885714,210.0,183.27,52.647,0.0,0.0,1682.0058,3.23,9.48,1604.0291,50.0454,251.1383,8.780789545,952.222071,2.160748151,0.714285714,42.50295858,1.133005103,122.867364,0.642857143,451,0.0,0.0,1.0,1.0,未知,未知,未知,未知,无法比较,4.2,586.2,1.0,2.4,MediaBuy产品使用有效,广告资产使用,1,0.571428571,0.428571429,0.571428571,其他亚洲地区,其他亚洲地区,其他亚洲地区,其他亚洲地区,0.871629476,0,0,0,0,0,0,0,0,0,\N,\N,Google,1,印度_南非_未知_土耳其,0,2,0
293319,数商众联信息科技(辽阳)有限公司,941,156.8333333,10605,1767.5,755,125.8333333,SMB,BD,Unknown,Unknown,15日内启动投放,11162.98,12.5,31.16666667,0.21347032,7280.48,18201.59,5556.32,7021.08,0.0,5606.32,25499.16,90.13,2587.06,18547.46,9855.87,12602.36,1.347096079,84.0348342,0.90223883,0.833333333,0.0,1.36705947,52.79250148,0.727272727,105,1.0,0.0,0.0,1.0,服装,女装,服装_女装,服装_女装,是,10.28571429,2177.428571,1.571428571,3.714285714,MediaBuy产品使用有效,广告资产使用,1,3.833333333,0.833333333,1.833333333,其他亚洲地区,其他亚洲地区,其他欧洲地区,大洋洲,0.325799489,1,1,0,1,3,1,1,1,0,9,15,Facebook,1,美国_印度_土耳其_马来西亚_日本_韩国_尼日利亚,0,1,3
233784,晋江亚意商贸有限公司,48,6.857142857,982,140.2857143,135,19.28571429,SMB,BD,Unknown,Unknown,15日内启动投放,4815.38,28.25,4.285714286,0.625,2660.352857,5800.0,200.02,4591.83,1402.2099,0.0,12428.41,269.73,0.0,41.34,11097.34,7214.0599,48.84656534,36.22248174,1.412805356,0.571428571,0.000222445,3.052910334,6.791715326,0.828025478,81,0.850426393,0.149573607,0.0,1.0,家用电器,大家电,家用电器_大家电,家用电器_大家电,是,5.272727273,715.6363636,1.0,2.363636364,MediaBuy产品使用有效,广告资产使用,1,1.285714286,0.428571429,0.285714286,南美,南美,南美,南美,0.940957102,1,0,0,1,2,0,0,1,0,6,6,Facebook,2,危地马拉_墨西哥_阿根廷_马来西亚_厄瓜多尔_巴拉圭_尼加拉瓜,0,0,1
291192,山东乐易乐器科技有限公司,1,1.0,9,9.0,7,7.0,SMB,SP,Unknown,Unknown,15日内启动投放,200.0,9.4057,1.0,1.0,200.0,200.0,119.91,80.09,0.0,0.0,0.0,95.85,104.15,0.0,0.0,0.0,1.0,20.50537634,1.282691701,0.5,0.0,1.0,1.864125122,0.833333333,301,0.0,1.0,0.0,1.0,兴趣娱乐,乐器与乐器配件,兴趣娱乐_乐器与乐器配件,兴趣娱乐_乐器与乐器配件,是,1.0,80.0,1.0,2.0,MediaBuy产品使用有效,提交开户成功,1,1,1,1,北美,北美,北美,北美,1,0,0,0,0,0,0,0,0,0,1,1,TikTok,1,美国_未知,0,2,2
279576,晋中秋里网络科技有限公司,15,15.0,3,3.0,3,3.0,SMB,自然流量,Unknown,Unknown,60日内启动投放,6000.0,21.0,3.0,0.3,5758.62,6000.0,3580.684,2177.9397,0.0,0.0,0.0,5207.715,550.9087,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.028046632,1.0,1.0,0.944444444,441,0.0,0.0,1.0,1.0,未知,未知,未知,未知,无法比较,4.454545455,416.6363636,1.0,2.181818182,MediaBuy产品使用有效,提交开户成功,1,1,1,1,港澳台,港澳台,港澳台,港澳台,1,0,0,0,0,0,0,0,0,0,\N,\N,Google,1,中国香港_未知,0,2,2
300925,定安蓝昊科技有限公司,317,105.6666667,46388,15462.66667,1526,508.6666667,SMB,BD,Unknown,Unknown,历史老客,36110.5,48.5,74.0,0.700315457,16514.09333,72221.0,1059.92,11.92,0.0,0.0,48470.44,34646.19,13800.78,23.47,0.0,1071.84,38.97974511,1.0,1.335862817,1.0,0.0,14.99220966,1.0,0.781818182,105,1.0,0.0,0.0,1.0,美妆个护,护肤,美妆个护_护肤,美妆个护_护肤,是,5.5,1351.5,1.5,3.0,MediaBuy产品使用有效,广告资产使用,1,37.5,2.5,4.5,日韩,日韩,日韩,西欧,0.49232358,0,0,1,1,2,1,0,1,0,3,3,Facebook,1,日本_巴西_法国_马来西亚_美国_英国_韩国,0,1,3
260037,长沙云之鑫商贸有限公司,7,1.75,18,4.5,18,4.5,SMB,BD,Unknown,Unknown,15日内启动投放,1675.06,16.33,1.5,0.857142857,1200.005,2900.0,272.08,2041.2299,1686.71,784.79,15.21,15.21,0.0,0.0,0.0,4784.8099,1.0,125.73833,0.742397645,0.75,0.0,1.0,9.672179234,0.808510638,571,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,11.66666667,1866.333333,1.0,2.666666667,MediaBuy产品使用有效,充值成功,1,1.5,0.5,0.5,非洲,非洲,非洲,非洲,0.787192553,0,0,0,0,0,1,1,1,0,\N,\N,Facebook,1,尼日利亚_喀麦隆_印度_阿尔及利亚_塞内加尔_巴基斯坦_南非,0,0,0
264022,广州焰火电子商务有限公司,5,0.238095238,69,3.285714286,67,3.19047619,SMB,BD,Unknown,Unknown,15日内启动投放,431.82,4.35,0.238095238,1.0,409.5128571,500.0,57.11,403.78,499.45,403.26,7236.1702,63.69,277.4,310.79,248.11,7699.7802,1.468260906,2.354627683,0.452309487,0.761904762,0.0,1.432145506,1.900725489,0.810344828,96,1.0,0.0,0.0,1.0,鞋靴箱包,箱包,鞋靴箱包_箱包,鞋靴箱包_箱包,是,3.285714286,540.952381,1.285714286,2.380952381,MediaBuy产品使用有效,充值成功,1,0.380952381,0.142857143,0.19047619,北美,北美,北美,北美,0.960076272,1,0,0,0,1,0,1,0,0,2,2,Facebook,1,美国_加拿大_法国_墨西哥_澳大利亚_英国_意大利,0,0,0
289433,诸暨火火珠宝商行,4,2.0,14,7.0,14,7.0,SMB,SC小程序,Unknown,Unknown,15日内启动投放,200.0,2.0,0.5,0.25,62.68,200.0,99.35,9.95,16.06,0.0,0.0,6.45,10.85,108.06,0.0,0.0,1.0,16.75348837,1.374518328,0.333333333,0.0,1.0,4.188372093,0.571428571,301,1.0,0.0,0.0,1.0,饰品/配饰,珠宝首饰,饰品/配饰_珠宝首饰,饰品/配饰_珠宝首饰,是,4.0,1017.5,3.5,5.5,资产安全,个人号安全,1,1.5,1,1,北美,北美,北美,其他亚洲地区,0.981094448,0,1,0,0,1,0,1,0,0,1,1,Facebook,1,加拿大_美国_中国_未知,0,2,0
264880,株洲市狂岐商贸有限公司,7,1.75,25,6.25,22,5.5,SMB,SEO,Unknown,Unknown,15日内启动投放,633.33,6.33,1.75,1.0,475.0175,900.0,199.51,646.43,745.1,309.03,0.0,68.51,298.89,745.84,786.83,0.0,1.161937018,20.6879651,0.72997082,0.75,0.0,1.0,2.670708237,0.794871795,634,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,5.0,786.3333333,1.0,2.666666667,MediaBuy产品使用有效,充值成功,1,1.25,0.5,0.75,非洲,非洲,其他亚洲地区,其他亚洲地区,0.663101886,0,0,0,0,0,0,1,1,0,\N,\N,Facebook,1,阿联酋_喀麦隆_印度_孟加拉国_未知_巴基斯坦_中非,0,0,0
294018,义乌市旺生饰品商行,1,0.333333333,96,32.0,8,2.666666667,SMB,BD,Unknown,Unknown,15日内启动投放,550.0,5.0,0.333333333,1.0,500.0,1100.0,98.63,954.26,447.11,0.0,0.0,299.36,717.7,482.94,0.0,0.0,3.216733661,12.89034721,1.036295184,0.666666667,0.0,1.497275569,1.0,0.837209302,208,0.0,1.0,0.0,1.0,饰品/配饰,珠宝首饰,饰品/配饰_珠宝首饰,饰品/配饰_珠宝首饰,是,7.0,1011.5,2.0,4.0,MediaBuy产品使用有效,充值成功,1,0.666666667,0.333333333,0.333333333,东南亚,东南亚,东南亚,东南亚,1,0,1,0,0,1,0,0,0,0,1,1,TikTok,1,泰国_未知_马来西亚,0,2,0
272925,怀宁县天雄休闲山庄有限公司,90,90.0,393,393.0,262,262.0,SMB,BD,Unknown,Unknown,30日内启动投放,19826.18,12.0,50.0,0.561797753,18740.76,19826.18,6500.563,12240.2018,0.0,0.0,0.0,10592.4463,8148.3185,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.032453318,1.0,1.0,0.901408451,577,0.0,0.0,1.0,1.0,消费电子,能源储能,消费电子_能源储能,消费电子_能源储能,是,8.333333333,1457.0,1.0,2.666666667,MediaBuy产品使用有效,广告资产使用,1,3,3,3,东南亚,东南亚,东南亚,东南亚,0.961065031,0,0,0,1,1,0,0,0,0,2,2,Google,1,越南_未知_澳大利亚,0,1,3
282894,深圳鲤素跨境电商有限公司,2905,193.6666667,48495,3233.0,6746,449.7333333,SMB,BD,Unknown,Unknown,15日内启动投放,39941.91,33.45,79.26666667,0.423282307,36571.032,61288.41,503.4699,43192.2704,62704.0406,49859.9407,392305.7559,0.01,29.67,6055.75,56319.73,486160.3175,34635.89485,11845476.04,0.917459119,0.733333333,1.0,1236.996245,423052.7157,0.713878598,8,0.999776016,0.000223984,0.0,1.0,服装,女装,服装_女装,服装_女装,是,18.4375,4517.0,1.4375,3.875,MediaBuy产品使用有效,广告资产使用,1,16.21428571,0.5,0.857142857,东南亚,东南亚,未知,西欧,0.32303501,1,1,1,1,4,1,1,1,0,11,43,Facebook,2,德国_印度_越南_美国_印度尼西亚_菲律宾_马来西亚,0,1,3
296301,广州添柏生物科技有限公司,2,0.4,96,19.2,2,0.4,SMB,BD,Unknown,Unknown,60日内启动投放,300.0,2.0,0.4,1.0,47.038,300.0,13.18,123.07,28.04,16.19,54.71,3.01,47.85,4.15,16.6,163.58,1.0,2.617791773,1.086324565,1.0,0.0,1.0,2.711284337,0.877300613,0,0.0,1.0,0.0,1.0,未知,未知,未知,未知,无法比较,2.5,282.25,1.5,2.75,MediaBuy产品使用有效,广告资产使用,1,1,1,1,北美,北美,北美,北美,1,0,0,0,0,0,0,0,0,0,\N,\N,TikTok,1,美国,0,2,2
279102,鹤壁市恒发网络科技有限公司,1172,167.4285714,3277,468.1428571,2421,345.8571429,SMB,BD,Unknown,Unknown,90日以上启动投放,2038.07,6.83,8.0,0.04806867,1788.848571,600.0,88.0277,28.6464,0.0,0.0,12405.27,452.68,632.09,711.42,1732.93,8992.8241,47.08859978,5.064686523,1.007898475,0.714285714,0.320169252,28.97759987,1.947956355,0.858895706,10,0.990682429,0.0,0.009317571,1.0,专业设备,医疗健康设备,专业设备_医疗健康设备,专业设备_医疗健康设备,是,6.076923077,816.8461538,1.076923077,2.538461538,MediaBuy产品使用有效,广告资产使用,1,1,0.428571429,0.857142857,港澳台,港澳台,港澳台,港澳台,0.63212235,0,0,1,0,1,0,0,1,0,2,2,Facebook,2,匈牙利_中国台湾_德国_马来西亚_沙特阿拉伯_中国香港_未知,0,1,1
275018,安徽飞雪电子商务有限公司,5,2.5,21,10.5,21,10.5,SMB,BD,Unknown,Unknown,15日内启动投放,1200.0,7.0,1.0,0.4,599.995,1200.0,1151.1,48.89,0.0,0.0,0.0,713.26,486.73,0.0,0.0,0.0,1.0,4.886054839,0.93368336,0.5,0.000294305,1.0,3.908843871,0.5,572,1.0,0.0,0.0,1.0,服装,女装,服装_女装,服装_女装,是,3.5,491.0,1.0,2.5,MediaBuy产品使用有效,广告资产使用,1,0.5,0.5,0.5,港澳台,港澳台,港澳台,港澳台,1,1,0,0,0,1,0,0,0,0,1,1,Facebook,1,中国香港_未知,0,2,0
218496,宏捷算科技(天津)有限公司,91,6.5,50,3.571428571,42,3.0,SMB,BD,Unknown,Unknown,15日内启动投放,100.02,1.5,2.071428571,0.644444444,56.25071429,305.93,6.8585,4.1495,2.3094,0.0465,774.1414,24.7527,67.5073,0.0,0.0,695.2453,43.3137773,5.223341178,2.058524351,0.642857143,0.88568346,68.22095543,5.484649426,0.812274368,66,0.0,0.0,1.0,1.0,服装,女装,服装_女装,服装_女装,是,3.764705882,577.1764706,1.0,2.823529412,MediaBuy产品使用有效,广告资产使用,1,0.75,0.5,0.5,西欧,南美,未知,西欧,0.87231714,1,0,0,0,1,0,0,0,0,1,1,Google,1,智利_英国_意大利_西班牙_法国_美国_未知,0,2,0
272001,云悉科技(天津)有限公司,1,1.0,142,142.0,5,5.0,SMB,BD,Unknown,Unknown,15日内启动投放,900.0,9.0,1.0,1.0,852.19,900.0,315.57,536.62,0.0,0.0,0.0,154.11,698.08,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.631578947,608,1.0,0.0,0.0,1.0,兴趣娱乐,电子娱乐,兴趣娱乐_电子娱乐,兴趣娱乐_电子娱乐,是,6.0,860.5,1.5,3.5,MediaBuy产品使用有效,充值成功,1,3,2,2,北美,北美,北美,北美,0.984052852,0,0,0,0,0,0,0,1,0,2,2,Facebook,1,加拿大_未知_澳大利亚_美国,0,2,2
261382,阳泉亮博商贸有限公司,21,21.0,40,40.0,40,40.0,SMB,BD,Unknown,Unknown,15日内启动投放,400.0,1.0,4.0,0.19047619,376.71,400.0,376.71,0.0,0.0,0.0,0.0,376.71,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,756,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,3.0,415.0,2.0,5.0,MediaBuy产品使用有效,广告资产使用,1,1,1,1,其他亚洲地区,其他亚洲地区,其他亚洲地区,其他亚洲地区,1,0,0,0,0,0,0,0,1,0,\N,\N,Facebook,1,印度_未知,0,2,2
306631,广州鼎话商贸商行(个人独资),1,1.0,2,2.0,2,2.0,SMB,SP,Unknown,0人,15日内启动投放,100.0,1.0,1.0,1.0,29.57,100.0,29.57,0.0,0.0,0.0,0.0,29.57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.75,15,0.0,1.0,0.0,1.0,未知,未知,未知,未知,无法比较,2.0,58.0,1.0,3.0,MediaBuy产品使用有效,提交开户,1,1,1,1,东南亚,东南亚,东南亚,东南亚,1,0,0,0,0,0,0,0,0,0,\N,\N,TikTok,1,马来西亚,0,2,2
106169,浙江岗航能源科技有限公司,14,0.4,2515,71.85714286,1708,48.8,SMB,BD,Unknown,Unknown,90日以上启动投放,4309.34,1.5,0.342857143,0.923076923,2858.348571,1957.14,179.22,394.02,861.89,3048.87,95558.1965,341.86,1089.48,1529.8535,1544.98,95536.023,27.3408448,4.352113944,0.520713232,0.657142857,0.00044275,7.937664621,3.930941627,0.715676485,1,0.999802948,0.0,0.0,0.999802948,消费电子,能源储能,消费电子_能源储能,消费电子_能源储能,是,5.942857143,572.0285714,1.457142857,2.114285714,MediaBuy产品使用有效,广告资产使用,1,1.612903226,0.161290323,0.193548387,西欧,西欧,其他欧洲地区,其他欧洲地区,0.861943035,0,0,0,1,1,1,0,1,0,1,1,Facebook,2,波兰_德国_意大利_奥地利_法国_瑞典_比利时,0,0,1
275907,义乌市大头哥玩具有限公司,3,3.0,1,1.0,1,1.0,SMB,BD,Unknown,Unknown,15日内启动投放,100.0,1.0,1.0,0.333333333,0.01,100.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,562,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,2.0,253.0,1.0,4.0,MediaBuy产品使用有效,充值成功,1,1,1,1,港澳台,港澳台,港澳台,港澳台,1,0,0,0,0,0,0,1,0,0,\N,\N,Facebook,1,中国台湾_未知,0,2,2
278548,福州市鼓楼区悦佳电子商务有限公司,4,2.0,27,13.5,18,9.0,SMB,BD,Unknown,Unknown,90日以上启动投放,1500.0,3.0,0.5,0.25,663.915,1500.0,215.9366,1111.8982,0.0,0.0,0.0,195.628,1132.2068,0.0,0.0,0.0,1.0,10.2064918,1.161821719,0.5,0.0,1.0,3.223102673,0.72,326,0.0,0.0,1.0,1.0,饰品/配饰,珠宝首饰,饰品/配饰_珠宝首饰,饰品/配饰_珠宝首饰,是,3.0,416.5,1.5,3.0,MediaBuy产品使用有效,提交开户成功,1,1.5,0.5,1,北美,北美,北美,北美,0.926334099,1,1,0,0,2,0,0,0,0,2,2,Google,1,美国_墨西哥_加拿大_未知,0,2,0
303892,燃风电子商务(张家口)有限公司,1,0.5,10,5.0,2,1.0,SMB,SEO,Unknown,1-5人,历史老客,100.0,1.0,0.5,1.0,100.0,200.0,106.2,93.8,0.0,0.0,0.0,87.94,112.06,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,7.5,0.882352941,42,0.0,1.0,0.0,1.0,服装,女装,服装_女装,服装_女装,是,1.0,146.5,1.0,3.0,MediaBuy产品使用有效,充值成功,1,1,0.5,0.5,东南亚,东南亚,东南亚,东南亚,1,1,0,0,0,1,0,0,0,0,1,1,TikTok,1,越南_泰国,0,2,2
304738,广州亿语大药房有限公司,12,12.0,338,338.0,11,11.0,SMB,BD,Unknown,1-5人,15日内启动投放,700.0,3.0,6.0,0.5,428.37,700.0,128.34,300.03,0.0,0.0,0.0,300.03,128.34,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.634171394,1.0,1.0,0.733333333,35,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,6.0,437.0,2.0,6.0,MediaBuy产品使用有效,广告资产使用,1,1,1,1,西欧,西欧,西欧,西欧,1,0,0,0,0,0,0,0,1,0,\N,\N,Facebook,1,比利时_未知,0,2,2
287896,成都七寻笑贸易有限公司,1376,152.8888889,5095,566.1111111,1114,123.7777778,SMB,BD,Unknown,Unknown,30日内启动投放,23945.18,140.5,51.22222222,0.342496285,13621.22222,20400.0,1794.2598,21443.7601,21637.5606,32280.0816,45435.3397,60.95,0.0,5731.21,0.0,116798.8418,468.3440447,663.5962543,1.125776693,0.555555556,20.18900738,30.21574482,64.21899235,0.765501691,93,0.9949865,0.0050135,0.0,1.0,未知,未知,未知,未知,无法比较,11.84615385,2531.538462,1.769230769,3.846153846,MediaBuy产品使用有效,广告资产使用,1,25.55555556,0.777777778,1.333333333,非洲,非洲,南美,日韩,0.354611495,0,0,0,0,0,1,1,1,0,\N,\N,Facebook,2,埃及_摩洛哥_南非_中国香港_秘鲁_印度_印度尼西亚,0,1,3
61963,深圳市戈锐科技有限公司,3,0.375,18,2.25,11,1.375,SMB,SEM,Unknown,Unknown,90日以上启动投放,233.33,1.17,0.25,0.666666667,130.4625,600.0,94.09,340.66,0.0,0.0,608.9475,20.28,205.7405,144.9151,86.5025,586.2594,2.527097193,1.52836596,0.732479373,0.875,0.980884263,1.684731462,3.56618724,0.72,1,0.0,0.546949667,0.453050333,1.0,兴趣娱乐,书籍,兴趣娱乐_书籍,办公教育用品_书籍,否,3.0,594.5,2.666666667,4.583333333,资产安全,个人号安全,1,0.5,0.375,0.375,北美,北美,北美,北美,0.86531504,0,0,1,0,1,0,0,0,0,3,5,TikTok,2,美国_德国_马来西亚_加拿大_未知,0,0,0
304830,枝江市僧奈商贸有限公司,36,18.0,614,307.0,74,37.0,SMB,BD,Unknown,1-5人,30日内启动投放,2477.99,9.4057,4.5,0.25,2477.99,4955.98,1305.97,3650.01,0.0,0.0,0.0,886.43,4069.55,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.849000601,1.0,1.0,0.833333333,3,1.0,0.0,0.0,1.0,消费电子,耳机音响,消费电子_耳机音响,消费电子_耳机音响,是,11.5,438.5,1.0,3.0,MediaBuy产品使用有效,广告资产使用,1,26,2,2.5,西欧,西欧,西欧,西欧,0.594063169,0,0,0,1,1,0,0,0,0,6,11,Facebook,1,英国_美国_德国_澳大利亚_法国_加拿大_西班牙,0,0,1
282244,广州市优珀电子有限公司,2,0.142857143,109,7.785714286,13,0.928571429,SMB,自然流量,Unknown,Unknown,30日内启动投放,876.51,1.0,0.071428571,0.5,414.6171429,836.93,119.71,376.46,593.72,453.54,4261.21,102.21,120.85,317.66,359.15,4904.77,4.59984837,4.079978481,0.57015715,0.714285714,0.0,2.399920889,2.660855531,0.733840304,8,1.0,0.0,0.0,1.0,家居用品,照明灯具,家居用品_照明灯具,家居用品_照明灯具,是,1.666666667,215.6666667,1.666666667,3.333333333,MediaBuy产品使用有效,充值成功,1,1,0.285714286,0.5,西欧,西欧,西欧,日韩,0.535878033,0,0,0,0,0,0,0,1,0,1,1,Facebook,1,美国_沙特阿拉伯_意大利_法国_西班牙_阿联酋_德国,0,0,0
280376,佛山市南海区聚翠芮商贸有限公司,6,2.0,791,263.6666667,560,186.6666667,SMB,自然流量,Unknown,Unknown,15日内启动投放,2550.0,23.33,1.666666667,0.833333333,2490.526667,2650.0,354.3601,2082.3098,5028.1403,6.77,0.0,662.78,4310.6903,2495.3299,2.78,0.0,2.659965749,29.3955195,1.042174131,0.666666667,0.520940811,2.145133669,2.844727693,0.852713178,420,1.0,0.0,0.0,1.0,未知,未知,未知,未知,无法比较,11.0,1613.8,1.0,2.2,MediaBuy产品使用有效,广告资产使用,1,3.333333333,1.333333333,1.666666667,其他亚洲地区,其他亚洲地区,非洲,非洲,0.682048509,0,0,0,0,0,0,0,1,0,\N,\N,Facebook,1,毛里塔尼亚_乌兹别克斯坦_安哥拉_贝宁_萨尔瓦多_吉尔吉斯斯坦_印度,0,0,1
268232,上海涂滕网络科技有限公司,11,2.75,4,1.0,4,1.0,SMB,市场_历史活动,Unknown,Unknown,15日内启动投放,78.75,1.0,0.5,0.222222222,23.095,100.0,19.92,16.2061,0.0,0.0,56.2519,41.98,14.2719,0.0,0.0,36.1261,4.268195414,1.0,0.643008729,1.0,3.371408549,1.896975739,1.0,0.931818182,476,0.0,0.0,1.0,1.0,未知,未知,未知,未知,无法比较,2.75,302.0,1.0,2.25,MediaBuy产品使用有效,广告资产使用,1,0.75,0.5,0.75,未知,日韩,日韩,未知,0.578471521,0,0,0,0,0,0,0,0,0,\N,\N,Google,1,未知_日本_印度,0,2,2
283864,湖南猫脸科技有限公司,231,77.0,30344,10114.66667,1401,467.0,SMB,BD,Unknown,Unknown,15日内启动投放,19291.41,5.5,38.0,0.493506494,12530.51667,38582.81,1255.68,35409.6501,926.2001,0.02,0.0,0.02,47.73,28196.7002,9347.1,0.0,1.390673887,1093364.505,0.900046205,0.666666667,0.0,1.043005415,54668.22525,0.757709251,369,1.0,0.0,0.0,1.0,消费电子,能源储能,消费电子_能源储能,消费电子_能源储能,是,12.75,2768.75,2.25,4.25,MediaBuy产品使用有效,广告资产使用,1,2.666666667,0.666666667,1.666666667,日韩,日韩,日韩,日韩,0.703928338,1,0,0,1,2,1,0,1,0,4,6,Facebook,1,韩国_美国_中国台湾_印度尼西亚_印度_马来西亚_菲律宾,0,1,3
295092,海口美兰妙玥然电子商务工作室(个体工商户),13,2.6,24,4.8,21,4.2,SMB,自然流量,Unknown,Unknown,15日内启动投放,5076.07,3.0,2.6,1.0,5043.646,2980.34,349.7302,1950.2878,4228.8674,9990.4522,8698.895,1443.885,4441.262,10119.3018,5098.4966,4115.2872,7.29699641,2.766982055,0.629388973,0.8,0.0,4.9431266,1.517377256,0.913793103,103,0.0,0.0,1.0,1.0,服装,女装,服装_女装,服装_女装,是,11.4,1909.4,1.8,4.0,MediaBuy产品使用有效,广告资产使用,1,12.8,1.4,2.4,北美,其他亚洲地区,非洲,北美,0.58392891,1,1,1,0,3,0,0,0,0,7,12,Google,1,美国_未知_英国_加拿大_澳大利亚_泰国_意大利,0,0,1
